CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
07/16/2025,14:00,40.866974,-73.83732,BRONX,1.0,0.0,1,0,0,0,0,0,4830195,2025-07-16 14:00:00,2025-07-16T14:00,2025,7,31.2,0.1,Drizzle
07/28/2025,10:00,40.86482,-73.89044,BRONX,0.0,0.0,0,0,0,0,0,0,4833424,2025-07-28 10:00:00,2025-07-28T10:00,2025,7,31.2,0.0,Clear
02/26/2025,18:00,40.838722,-73.91377,BRONX,3.0,0.0,1,0,0,0,2,0,4795388,2025-02-26 18:00:00,2025-02-26T18:00,2025,2,8.5,0.0,Clear
10/07/2025,18:00,40.822777,-73.858444,BRONX,0.0,0.0,0,0,0,0,0,0,4848617,2025-10-07 18:00:00,2025-10-07T18:00,2025,10,22.3,0.0,Cloudy
06/06/2025,17:00,40.85349,-73.88402,BRONX,1.0,0.0,1,0,0,0,0,0,4819810,2025-06-06 17:00:00,2025-06-06T17:00,2025,6,27.3,0.2,Drizzle
08/01/2025,6:00,40.868122,-73.89449,BRONX,0.0,0.0,0,0,0,0,0,0,4833671,2025-08-01 06:00:00,2025-08-01T06:00,2025,8,17.6,0.0,Cloudy
10/17/2025,9:00,40.885017,-73.89207,BRONX,0.0,0.0,0,0,0,0,0,0,4851567,2025-10-17 09:00:00,2025-10-17T09:00,2025,10,10.2,0.0,Clear
08/07/2025,0:00,40.842472,-73.85334,BRONX,2.0,0.0,0,0,0,0,2,0,4833803,2025-08-07 00:00:00,2025-08-07T00:00,2025,8,20.4,0.1,Drizzle
06/09/2025,21:00,40.88753,-73.89922,BRONX,3.0,0.0,0,0,0,0,3,0,4819357,2025-06-09 21:00:00,2025-06-09T21:00,2025,6,16.7,0.0,Cloudy
04/17/2025,15:00,40.822826,-73.83416,BRONX,1.0,0.0,0,0,0,0,1,0,4807128,2025-04-17 15:00:00,2025-04-17T15:00,2025,4,15.0,0.0,Clear
10/09/2025,8:00,40.845066,-73.866875,BRONX,1.0,0.0,1,0,0,0,0,0,4849429,2025-10-09 08:00:00,2025-10-09T08:00,2025,10,11.1,0.0,Clear
02/25/2025,7:00,40.84843,-73.91298,BRONX,1.0,0.0,1,0,0,0,0,0,4795945,2025-02-25 07:00:00,2025-02-25T07:00,2025,2,3.3,0.0,Cloudy
03/09/2025,4:00,40.832737,-73.90503,BRONX,0.0,0.0,0,0,0,0,0,0,4797265,2025-03-09 04:00:00,2025-03-09T04:00,2025,3,-1.5,0.0,Clear
02/08/2025,0:00,40.88874,-73.83732,BRONX,2.0,0.0,0,0,0,0,2,0,4791391,2025-02-08 00:00:00,2025-02-08T00:00,2025,2,-3.1,0.0,Cloudy
